obs_date,jump_pts,jump_ann_pct,days_to_turn,year
2016-08-29,0.010140304514040478,6.999999999999989,124,2016
2016-08-30,0.010077385578550556,6.999999999999952,123,2016
2016-08-31,0.010059149900848713,7.000000000000049,122,2016
2016-09-01,0.010060305583151446,7.000000000000115,121,2016
2016-09-02,0.01005738161866706,7.000000000000048,120,2016
2016-09-05,0.010026388846126413,7.000000000000073,117,2016
2016-09-06,0.009959658689190617,7.0000000000000755,116,2016
2016-09-07,0.009932962187818696,7.000000000000001,115,2016
2016-09-08,0.009941860856776554,7.000000000000006,114,2016
2016-09-09,0.009929526178002787,7.0000000000000115,113,2016
2016-09-12,0.009932579067133865,7.000000000000027,110,2016
2016-09-13,0.009917117601787775,7.000000000000091,109,2016
2016-09-14,0.009898101968208799,7.000000000000058,108,2016
2016-09-15,0.009863499389753118,7.000000000000043,107,2016
2016-09-16,0.00984904651207317,7.0000000000000355,106,2016
2016-09-19,0.009866531477801425,7.000000000000008,103,2016
2016-09-20,0.009816598277102694,6.999999999999989,102,2016
2016-09-21,0.009790972661065392,7.000000000000013,101,2016
2016-09-22,0.009788852567091912,6.999999999999976,100,2016
2016-09-23,0.009776155594644077,7.000000000000071,99,2016
2016-09-26,0.009754970577715398,7.000000000000144,96,2016
2016-09-27,0.00968750198779207,7.000000000000075,95,2016
2016-09-28,0.009679559894841962,7.000000000000051,94,2016
2016-09-29,0.009732413488402827,6.999999999999995,93,2016
2016-09-30,0.009724902158574475,7.000000000000053,92,2016
2016-10-03,0.00972702763644784,7.000000000000052,89,2016
2016-10-04,0.00971532710565622,7.000000000000006,88,2016
2016-10-05,0.009701067450934126,7.0000000000000355,87,2016
2016-10-06,0.009728127779472817,6.999999999999976,86,2016
2016-10-07,0.009745332817673922,7.000000000000065,85,2016
2016-10-10,0.009755391546904461,7.000000000000122,82,2016
2016-10-11,0.009784133721293354,7.0000000000000675,81,2016
2016-10-12,0.009745660640635753,7.000000000000071,80,2016
2016-10-13,0.009695976550102688,7.000000000000204,79,2016
2016-10-14,0.009683977283133825,7.000000000000034,78,2016
2016-10-17,0.009676580435004608,7.000000000000091,75,2016
2016-10-18,0.009688189138502348,7.0000000000000995,74,2016
2016-10-19,0.009703196703098016,7.000000000000009,73,2016
2016-10-20,0.009694732004860053,7.000000000000014,72,2016
2016-10-21,0.00969618786793228,7.0000000000000435,71,2016
2016-10-24,0.009690132651476889,6.999999999999986,68,2016
2016-10-25,0.009709879636886586,7.000000000000004,67,2016
2016-10-26,0.009760111072823277,7.000000000000065,66,2016
2016-10-27,0.009699690042029844,7.00000000000017,65,2016
2016-10-28,0.009651840443953119,6.9999999999999964,64,2016
2016-10-31,0.0096163516010034,7.000000000000163,61,2016
2016-11-01,0.009642562455911469,7.0000000000001315,60,2016
2016-11-02,0.009623522254826468,7.000000000000097,59,2016
2016-11-03,0.009660027353473065,7.000000000000038,58,2016
2016-11-04,0.009642016793187406,7.00000000000008,57,2016
2016-11-07,0.009588657513284797,7.0000000000000835,54,2016
2016-11-08,0.009592851190193711,7.000000000000144,53,2016
2016-11-09,0.009557450343313106,7.000000000000031,52,2016
2016-11-10,0.009526022279041662,7.000000000000134,51,2016
2016-11-11,0.00957658830043036,7.000000000000018,50,2016
2016-11-14,0.009582159349330472,7.000000000000152,47,2016
2016-11-15,0.009547531302515658,7.000000000000194,46,2016
2016-11-16,0.009561024369811995,7.000000000000058,45,2016
