obs_date,jump_pts,jump_ann_pct,days_to_turn,year
2016-08-29,0.00548415714244818,6.00000000000001,124,2016
2016-08-30,0.005506542391456502,6.000000000000011,123,2016
2016-08-31,0.005494390142144523,5.999999999999997,122,2016
2016-09-01,0.005496322413843136,5.999999999999979,121,2016
2016-09-02,0.005478362725006024,5.999999999999991,120,2016
2016-09-05,0.005483758168570885,5.999999999999988,117,2016
2016-09-06,0.005474958727549148,5.9999999999999725,116,2016
2016-09-07,0.005539265423040516,5.999999999999985,115,2016
2016-09-08,0.0055586170517497625,5.999999999999979,114,2016
2016-09-09,0.005581057499070061,5.999999999999988,113,2016
2016-09-12,0.00557174735196476,5.99999999999999,110,2016
2016-09-13,0.0056059273329460094,6.000000000000002,109,2016
2016-09-14,0.005600268208211774,5.999999999999976,108,2016
2016-09-15,0.005617006294872982,5.999999999999978,107,2016
2016-09-16,0.005617849294173674,6.000000000000014,106,2016
2016-09-19,0.005644360853625709,6.0000000000000036,103,2016
2016-09-20,0.005648553180649818,6.000000000000029,102,2016
2016-09-21,0.005648334806811367,5.99999999999999,101,2016
2016-09-22,0.005640895877561687,6.000000000000002,100,2016
2016-09-23,0.0056324069345626195,5.999999999999951,99,2016
2016-09-26,0.005671311713614787,5.999999999999995,96,2016
2016-09-27,0.005674862017088386,5.999999999999964,95,2016
2016-09-28,0.0057056172914824056,5.999999999999982,94,2016
2016-09-29,0.005718263199527748,5.999999999999997,93,2016
2016-09-30,0.005730045733502919,5.999999999999947,92,2016
2016-10-03,0.0056972841683009265,6.000000000000014,89,2016
2016-10-04,0.005735207061058729,5.999999999999993,88,2016
2016-10-05,0.005735633135631842,5.999999999999972,87,2016
2016-10-06,0.005690619538421169,5.9999999999999645,86,2016
2016-10-07,0.0057099435554880135,5.999999999999973,85,2016
2016-10-10,0.005691697070033752,5.999999999999985,82,2016
2016-10-11,0.0056476602894691445,5.999999999999979,81,2016
2016-10-12,0.005631519501757637,5.9999999999999565,80,2016
2016-10-13,0.005664061719463693,5.999999999999981,79,2016
2016-10-14,0.005630877880420535,5.999999999999991,78,2016
2016-10-17,0.005621169387150031,5.999999999999963,75,2016
2016-10-18,0.005632900149659316,5.999999999999978,74,2016
