obs_date,fv_gap_ann_pct
2016-08-29,0.2985611210743331
2016-08-30,0.31697920024144244
2016-08-31,0.31758013098014715
2016-09-01,0.4299149416710659
2016-09-02,0.41090181630233724
2016-09-05,0.34318027636172266
2016-09-06,0.3442510829821279
2016-09-07,0.36022343481729724
2016-09-08,0.36977120194360125
2016-09-09,0.38645617330210413
2016-09-12,0.31578225567981244
2016-09-13,0.3164906499800435
2016-09-14,0.27354172148556644
2016-09-15,0.3629504819944742
2016-09-16,0.31865699636015155
2016-09-19,0.36875004718646154
2016-09-20,0.3858868049922437
2016-09-21,0.46392749073377826
2016-09-22,0.4821940019177853
2016-09-23,0.5068807018137123
2016-09-26,0.4931012517068367
2016-09-27,0.47372962545739594
2016-09-28,0.4783574863100166
2016-09-29,0.4998199083336681
2016-09-30,0.5048962153880034
2016-10-03,0.3770276153053236
2016-10-04,0.2989148524369549
2016-10-05,0.31723214200974037
2016-10-06,0.32572643913278077
2016-10-07,0.33250636848412785
2016-10-10,0.336618449671519
2016-10-11,0.31577488632632766
2016-10-12,0.3094564334684342
2016-10-13,0.2567743206546893
2016-10-14,0.2950102790499278
2016-10-17,0.3702135374362976
2016-10-18,0.37537832090274104
2016-10-19,0.4091870293020532
2016-10-20,0.43878776660294583
2016-10-21,0.4706529227403615
2016-10-24,0.41121815742459944
2016-10-25,0.3656788806841986
2016-10-26,0.3243239137888949
2016-10-27,0.3108907978775046
2016-10-28,0.27651496782580653
2016-10-31,0.23355172639503152
2016-11-01,0.09458634099305652
2016-11-02,0.07366344392046487
2016-11-03,0.05143900994028794
2016-11-04,0.017675048983767816
2016-11-07,0.04049400120920321
2016-11-08,0.03882135431002465
2016-11-09,0.03796394246149348
2016-11-10,0.037392126573839946
2016-11-11,0.04498773150427238
2016-11-14,0.036546887504711245
2016-11-15,0.07862188339634346
2016-11-16,0.12923537950518504
2016-11-17,0.1454364964892414
2016-11-18,0.1478860860448057
2016-11-21,0.21601538342301385
2016-11-22,0.21306251497527295
2016-11-23,0.18960528903390594
2016-11-24,0.21152634579370266
2016-11-25,0.22679687299404994
2016-11-28,0.22248155454066976
2016-11-29,0.25512175971787077
2016-11-30,0.3112370031638805
2016-12-01,0.33577932622268913
2016-12-02,0.30176512252175236
2016-12-05,0.40074809091841623
2016-12-06,0.37014697311002487
2016-12-07,0.3598877328453918
2016-12-08,0.3457312266021497
2016-12-09,0.33799330583445397
2016-12-12,0.3693944324691605
2016-12-13,0.36248083436014444
2016-12-14,0.37233833345790357
2016-12-15,0.36942793357101955
2016-12-16,0.3544907709621843
2016-12-19,0.36376198854321506
2016-12-20,0.3342959195793589
2016-12-21,0.004214986258217257
2016-12-22,-0.021063694558834944
2016-12-23,0.0002672328634056864
2016-12-26,0.039635912236954285
2016-12-27,0.02830773188283109
2016-12-28,0.01080440248648018
2016-12-29,0.03576777974097767
2016-12-30,0.010059293048637175
2017-01-02,-0.024618958627288023
2017-01-03,-0.04401220637180736
2017-01-04,-0.0742924465700805
2017-01-05,-0.0787521907865738
2017-01-06,-0.0835531885983547
2017-01-09,-0.09532518307771176
2017-01-10,-0.07092922562547455
2017-01-11,-0.08089509272469808
2017-01-12,-0.06480112225778978
2017-01-13,-0.01213492600647692
2017-01-16,-0.01105026846322854
2017-01-17,-0.03364141568641932
2017-01-18,-0.06262337448811905
2017-01-19,-0.0865332454046619
2017-01-20,-0.03500443348119031
2017-01-23,-0.03562782266662845
2017-01-24,0.0460888516071265
2017-01-25,0.07953829765935438
2017-01-26,0.08371843187239314
2017-01-27,0.028180798474049862
2017-01-30,0.008412482663926024
2017-01-31,0.05921747969667357
2017-02-01,0.09661696943993414
2017-02-02,0.021839614764795456
2017-02-03,0.011562620896931275
2017-02-06,0.05467324925567274
2017-02-07,0.043760486110492325
2017-02-08,0.02774207902165937
2017-02-09,0.004119610316873912
2017-02-10,0.021471571331960204
2017-02-13,0.029663887797327204
2017-02-14,0.018700136827693115
2017-02-15,-0.009236499290635747
2017-02-16,0.03402493229388592
2017-02-17,0.018398491082440627
2017-02-20,0.05623858150681782
2017-02-21,0.05988013359121136
2017-02-22,0.07006137206361585
2017-02-23,0.05248323165713509
2017-02-24,0.08969242332300542
2017-02-27,0.08595337695683902
2017-02-28,0.08098590991819066
2017-03-01,0.1211960957274898
2017-03-02,0.07078623504531056
2017-03-03,0.03357096536747495
2017-03-06,0.07282773735886239
2017-03-07,0.11042283510311068
2017-03-08,0.10977313517078824
2017-03-09,0.10207874109339399
2017-03-10,0.14918794296016735
2017-03-13,0.23119865098460168
2017-03-14,0.23667329871430987
2017-03-15,0.1302171382704187
2017-03-16,0.09665049218694366
2017-03-17,0.08900636016569108
2017-03-20,0.09088658012420159
2017-03-21,0.11802285788276823
2017-03-22,0.09132945788347979
2017-03-23,0.15470977417141274
2017-03-24,0.15699530547230167
2017-03-27,0.19782258571435118
2017-03-28,0.15250991644874445
2017-03-29,0.15241599582183607
2017-03-30,0.15934234210594278
