obs_date,fv_gap_ann_pct
2016-08-29,0.2993607026711158
2016-08-30,0.2786239035205149
2016-08-31,0.26842547882689893
2016-09-01,0.2562391221968269
2016-09-02,0.24829026703450197
2016-09-05,0.2323516923173513
2016-09-06,0.27077954129545323
2016-09-07,0.2751447465798543
2016-09-08,0.21718627978751204
2016-09-09,0.2575298868921836
2016-09-12,0.2594540876459265
2016-09-13,0.20518053766085642
2016-09-14,0.22019008417648855
2016-09-15,0.2908014116888944
2016-09-16,0.314345372246029
2016-09-19,0.3324801319069727
2016-09-20,0.3417712125111758
2016-09-21,0.32178685862897916
2016-09-22,0.3074399840371833
2016-09-23,0.32946713655803994
2016-09-26,0.340837641161162
2016-09-27,0.2753548475581651
2016-09-28,0.2618609675185397
2016-09-29,0.23141844696305625
2016-09-30,0.24272841880247453
2016-10-03,0.25124244678086405
2016-10-04,0.2627257295021297
2016-10-05,0.30506181863398907
2016-10-06,0.3557494155040193
2016-10-07,0.355630725524023
2016-10-10,0.39427245538623357
2016-10-11,0.3823669368000704
2016-10-12,0.3743234679977079
2016-10-13,0.3989272179932404
2016-10-14,0.43923621234824406
2016-10-17,0.443786314471628
2016-10-18,0.4075823052660341
2016-10-19,0.4009770894605671
2016-10-20,0.41613947553054564
2016-10-21,0.42382098239223465
2016-10-24,0.41951889571446543
2016-10-25,0.4330972488525089
2016-10-26,0.43430533486497747
2016-10-27,0.4186766994126969
2016-10-28,0.440966182594968
2016-10-31,0.4675101259054254
2016-11-01,0.399131957772775
2016-11-02,0.3727087594024967
2016-11-03,0.36210290128942924
2016-11-04,0.3866904980137622
2016-11-07,0.3989434485385215
2016-11-08,0.34978675582589824
2016-11-09,0.33257722996162475
2016-11-10,0.338433350151252
2016-11-11,0.3160351642275876
2016-11-14,0.31533369174732906
2016-11-15,0.2767950580649148
2016-11-16,0.27209382429283724
2016-11-17,0.19536716709992397
2016-11-18,0.1777349696486472
2016-11-21,0.18963854435158267
2016-11-22,0.1952246600559664
2016-11-23,0.15794811333863745
2016-11-24,0.13739046361515372
2016-11-25,0.12804535322456023
2016-11-28,0.15520291104265405
2016-11-29,0.1372011712141844
2016-11-30,0.17589003203867004
2016-12-01,0.23834794511222146
2016-12-02,0.2677009590770727
2016-12-05,0.2735489844034771
2016-12-06,0.26417862259456437
2016-12-07,0.3442713302016285
2016-12-08,0.383530563909398
2016-12-09,0.371713316937216
2016-12-12,0.39340284806513526
2016-12-13,0.3491169492474193
2016-12-14,0.37142875517158425
2016-12-15,0.41746497469707955
2016-12-16,0.4366277305263164
2016-12-19,0.46461917732701563
2016-12-20,0.41827520342287183
2016-12-21,0.2713565854935409
2016-12-22,0.29431153277899
2016-12-23,0.3250936255188861
2016-12-26,0.31002441807702574
2016-12-27,0.2986996821589307
2016-12-28,0.3390430269627931
2016-12-29,0.3211074883327125
2016-12-30,0.28690523523370115
2017-01-02,0.2761576144814204
2017-01-03,0.333336581740058
2017-01-04,0.3481745725648189
2017-01-05,0.31474019851386537
2017-01-06,0.34945443921302166
2017-01-09,0.3037528434828176
2017-01-10,0.30992424663184925
2017-01-11,0.30476201788515445
