_dtn,Sep17-Dec17,Sep18-Dec18,Sep19-Dec19,Sep20-Dec20,Sep21-Dec21,Sep22-Dec22,Sep23-Dec23,Sep24-Dec24,Sep25-Dec25,Sep26-Dec26
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.9901381709433394,4.641266327348546,-2.1357581130834262,-0.7961609531879503,2.6647214349104615,-1.6246531945412528,1.590245694258499,-5.068992912253208,2.9680122045469943,2.9490723334550353
118,-1.5739197040875297,16.434511095860387,-1.8789037272775602,0.07967289684012258,-3.4445111642650943,6.459811975593908,5.6431032065164,-3.3647931871396395,6.97989564420601,9.76648900615399
117,0.21417947016107064,23.007761711352714,-1.3553790403386756,-2.3930205004845106,-4.485719342953672,1.2662727045706106,5.80248753368511,-4.487526771813549,5.144275955652461,4.018966517314055
114,3.3227405067606526,19.265596561418192,4.151504351580087,-3.468805736251454,-9.774344785216613,3.4965179367602843,4.456899038318795,-3.5712967945010234,9.645764387879552,1.630647792702149
113,9.109225004887492,15.94130204706397,4.3981302602676635,3.8749299793624914,-6.721077510035968,-0.6549959997088024,1.418952606097065,-1.5826955646600993,7.068737349222033,-0.5456727768268763
112,15.259037114283188,13.523402390858394,-1.8786748817111913,1.460728451380703,-6.913466390956131,1.5124711953551184,3.8213306361418233,-4.408446746058075,8.206118913306824,1.2103219353842007
111,16.489815174521624,20.423018621770893,-6.108354168316765,0.9085303803266811,-10.515010379911644,-1.1601739909368973,1.072912756593837,-3.7222923743463525,6.447669778458533,2.884016909835026
110,19.91836788019077,16.802690466111756,-1.9007204580572932,4.538035852078451,-7.181254501807359,-1.5930800000347745,2.1635788121521955,-4.99603575858535,12.201131339249002,2.216877642278149
107,23.76002949270432,13.14565232933262,-2.83599192648191,-1.062492426359114,-9.922469730087244,0.06851781747988639,5.899355908328943,-11.884640052664764,8.966094617658257,1.573990945496945
106,19.66081120938992,7.4959791143868415,-3.709819598484387,-2.740976604674273,-0.5835019269708255,4.6710467018946815,5.304644341509345,-5.702070649875083,10.085123375233081,-3.5620365428477214
105,25.484959433661402,0.030961534966422732,-4.1162956386294525,-8.986864047775839,-1.2376843904579573,5.558677057604598,5.050762032373655,-1.4742665112030693,9.993786446047665,-1.2539003506196593
104,20.886737985399435,1.364684311592839,2.924147712223487,-8.345716994982695,3.379530410000484,2.8598935760359723,3.5274688981274096,-3.120747919813283,9.730770750563096,3.803724013840906
103,19.35087347705405,1.1395242949616318,7.5921564575205025,-8.1087471879911,-0.6471052845241729,-1.6417562059940565,3.538548757753972,-10.053274138105564,8.329826972117246,0.14446818380005766
100,19.410157616307743,0.6027957230090806,4.592038098280568,-4.718271833774537,-6.929617577201469,-3.6911347983377425,4.787393866612803,-14.399001786387515,6.453364801054988,-1.5421339459851993
99,20.006241758771864,4.508243207826354,0.7713281503560552,-5.734086509409167,-7.543540561378649,-8.631371874645737,2.773455846097022,-13.015920912688017,7.433385669889731,1.512222343009256
98,21.5324034838423,5.068620422057677,0.4305303400004732,-9.679021016070351,-1.360208024242894,-5.478695546184184,6.745873754089871,-10.35226359950562,5.636269707778723,2.4470908186915494
97,24.938055709831985,7.978518600568265,-1.4200572550499828,-17.990823953176744,-6.4432485458359,-6.298721792104658,3.54586155056802,-8.642146556424706,5.307288338596123,0.35488926547458277
96,22.22114583606873,14.459182967864734,2.262186969648525,-20.536528249677417,1.0632013723833893,-11.3663384408473,5.898958801869924,-18.71919032010001,8.566780618668474,7.046944520371653
93,18.5614729716616,14.322990694452642,8.443230220390745,-17.48771320806827,3.129102265326793,-10.980181182806774,9.690603971898128,-28.210210232445434,9.17053049227954,4.806117161436617
92,18.389618862511668,13.664801882372501,12.359813978251793,-19.775307270569442,0.18794657984500418,-15.877170823242892,12.45945089143973,-30.52983646311077,11.492272770205432,1.5975946295397705
