_dtn,Sep17-Dec17,Sep18-Dec18,Sep19-Dec19,Sep20-Dec20,Sep21-Dec21,Sep22-Dec22,Sep23-Dec23,Sep24-Dec24,Sep25-Dec25,Sep26-Dec26
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-0.006632314910970355,-0.0029990961742081684,-2.113890284391462e-05,0.004360914336009089,0.0023714986119592607,-0.009043758253387546,-0.0031491317448078815,0.002989114139925475,0.0008472035269077444,-0.006434781257050486
118,0.002468209030408272,-0.007223104325075627,0.001489548166984045,-0.0021484208600641153,0.0037241141688283824,-0.005839349366188906,0.0002662195899523906,0.007865047765983305,-0.0010706632944138122,-0.014951124348660978
117,-0.006881447112253358,-0.006250201980836492,-0.002297719345785057,0.0018034430787435413,0.002598446435565324,-0.0012059381700887661,-0.00156054315099112,0.011697582256551153,0.0032137641755929924,-0.007526749845063081
114,-0.002745980809008647,-0.00036846004067499216,-0.0037402154645046204,0.0048486456379243925,-0.003919980403841797,-0.009893869875862688,-0.010614828682965274,0.014964815387043015,0.007992039656472896,-0.006170223308016996
113,-0.001972263238801966,-0.0029049562787969857,-0.0032985693860782817,0.0074050553673009195,-0.01116871377434421,-0.011165718549811549,-0.011557346296014709,0.016719971718526294,0.01437056985487653,-0.008236582655580714
112,-0.009054573369979849,-0.0036272629965714426,-0.001611024304436083,0.0071369957639510345,-0.013933238733171927,-0.011905779862229876,-0.0112150887921081,0.011685352157416506,0.010515504598489253,-0.01039344032272186
111,-0.010209613626022768,-0.011359106119137083,0.002344959448573651,0.006893467822007379,-0.020079751344821636,-0.010652790289935515,-0.011170322821797043,0.008898030594864853,0.017591610713561405,-0.010353944449235354
110,-0.0132215178063326,-0.01677398164281095,3.919244070158673e-05,0.010872236050977521,-0.02477368855360905,-0.02485503331451369,-0.006010189379024269,0.002706779284501054,0.019965923553658574,-0.01039401404877232
107,-0.013479449116112957,-0.019100914680386286,0.0025662297822354324,0.008869415195814578,-0.02808401683468001,-0.02023119726255221,-0.011027245995029203,0.0002698305363521697,0.017420756823717132,-0.004599450777697141
106,-0.01026642743596147,-0.018943215596640042,0.0004684592883770697,-0.0009927973179021388,-0.021683696315133102,-0.023640434989610742,-0.012618052546732664,-0.0021904600469767055,0.019968420290406456,-0.005474835361734473
105,-0.012475654523222024,-0.017131402877204507,-0.0004326794143449039,0.0002488156119854479,-0.016622284357590875,-0.024025804108042725,-0.019871028833632884,-0.0013814416494872112,0.024320516742863688,-0.004527744597338422
104,-0.011606144620225883,-0.015358535400439494,-0.003479440052339078,0.001008451328061516,-0.015159549535738004,-0.02588402823086558,-0.012424366394393635,-0.004347879728510556,0.023708344723417867,-0.01052769272292891
103,-0.021865506584237845,-0.01488265577864556,-0.0012244870105064948,-0.004789053998139614,-0.016162537623931064,-0.024484956664114155,-0.012068525356411924,-0.0033723033919762363,0.015930679647601205,-0.013585008894564425
100,-0.01926792182007922,-0.022268366087165356,-0.0004811757930432911,-0.010597292934255417,-0.01688776139183766,-0.02834217970950023,-0.022342020341048555,-0.001790279724748045,0.011019242083804622,-0.013815647637081353
99,-0.011892109706970938,-0.0212637401595462,0.006815959270920359,-0.004151459702334215,-0.020544174823007244,-0.02728184702450681,-0.018485265469138437,0.00017714305401246577,0.008768579856830203,-0.01714121318364866
98,-0.01099486885871978,-0.008978834141731992,0.005653519596121974,0.0001368617559344143,-0.01663907443910867,-0.030372846333283465,-0.031222187791535377,0.0003932970090756993,0.007410755349135718,-0.02150420038340612
97,-0.014882594739089816,-0.0171432438623704,0.0030262772882403075,0.005629181234832373,-0.01798606978330132,-0.030168912440479645,-0.03564444240290435,0.005380723735207149,0.012563883414431085,-0.022430118372313824
96,-0.02037874123080473,-0.014000651502637629,0.006392813265567163,0.00929331617646234,-0.01811067311923814,-0.02538381570183737,-0.03895001734783542,0.004540392390876696,0.0025188361161130046,-0.027309530646910517
93,-0.014367523109152486,-0.007042431582911762,0.011762378275732364,0.009276033833181208,-0.016421465770383892,-0.024569601097460064,-0.04348267364392798,0.004315990628215943,0.0042606617876591105,-0.02690625447189749
