obs_date,fv_gap_ann_pct
2016-08-29,0.2898038346447498
2016-08-30,0.29981655734158386
2016-08-31,0.25628399637320776
2016-09-01,0.2954407550589626
2016-09-02,0.3108075111703972
2016-09-05,0.34271921704684205
2016-09-06,0.23876865102070388
2016-09-07,0.267405936683788
2016-09-08,0.2361437210992734
2016-09-09,0.21613016847564337
2016-09-12,0.2580970603616972
2016-09-13,0.23208121947618654
2016-09-14,0.2080686303852568
2016-09-15,0.13785259913772752
2016-09-16,0.052508096913054914
2016-09-19,-0.08471611796369949
2016-09-20,-0.07154642013642931
2016-09-21,0.21255990318145868
2016-09-22,0.2677436401724349
2016-09-23,0.28629269412080216
2016-09-26,0.31884874116468165
2016-09-27,0.3313021597340917
2016-09-28,0.2992273740747158
2016-09-29,0.29274133529486335
2016-09-30,0.25982819155028114
2016-10-03,0.2811371586206599
2016-10-04,0.26816980784022304
2016-10-05,0.2969175991891224
2016-10-06,0.3057411802307022
2016-10-07,0.31881062072803257
2016-10-10,0.3387873007366329
2016-10-11,0.30341986279474664
2016-10-12,0.2902643482151852
2016-10-13,0.2770985850941363
2016-10-14,0.33686843010658807
2016-10-17,0.3174042578184073
2016-10-18,0.2761333987251571
2016-10-19,0.27773155377618064
2016-10-20,0.26256195470769317
2016-10-21,0.22593819817580751
2016-10-24,0.20827506888992842
2016-10-25,0.20598153746934367
2016-10-26,0.20020051657269944
2016-10-27,0.25331913978784915
2016-10-28,0.21197918242434133
2016-10-31,0.18022484613818346
2016-11-01,0.061082444646404
2016-11-02,0.020389373808163747
2016-11-03,0.07289321738070509
2016-11-04,0.07820775449162998
2016-11-07,0.0818250343303637
2016-11-08,0.09457081079687768
2016-11-09,0.13449429283799041
2016-11-10,0.1608005290431196
2016-11-11,0.18079115445485794
2016-11-14,0.19403997116965588
2016-11-15,0.201726851798119
2016-11-16,0.24576180049833418
2016-11-17,0.26666486218784335
2016-11-18,0.3060225077543022
2016-11-21,0.3190996166082938
2016-11-22,0.2885111267308904
2016-11-23,0.33430110798142865
2016-11-24,0.3963879526919625
2016-11-25,0.4252319120277437
2016-11-28,0.4028456271049481
2016-11-29,0.41422179613151844
2016-11-30,0.43143929871807574
2016-12-01,0.38507806205839046
2016-12-02,0.3924458806019402
2016-12-05,0.392972145226421
2016-12-06,0.3978358040760446
2016-12-07,0.4027593140725032
2016-12-08,0.38368775475458206
2016-12-09,0.3718137540848212
2016-12-12,0.3341224022987652
2016-12-13,0.3348195688404694
2016-12-14,0.3272718064171176
2016-12-15,0.3009778262439031
2016-12-16,0.24775673839750834
2016-12-19,0.05808165507797458
2016-12-20,0.018043858276899805
2016-12-21,0.28471680320423864
2016-12-22,0.26189388174528627
2016-12-23,0.2873860215044992
2016-12-26,0.24326736774486246
2016-12-27,0.23234490291641574
2016-12-28,0.21708555562744092
2016-12-29,0.21830347284545404
2016-12-30,0.20473312893639672
2017-01-02,0.20319833497895257
2017-01-03,0.1882291053906089
2017-01-04,0.13528422607250423
2017-01-05,0.12496508125895645
2017-01-06,0.19514481631960034
2017-01-09,0.17456817587665974
2017-01-10,0.1951070606277625
2017-01-11,0.13860955618065773
2017-01-12,0.11624406629269401
2017-01-13,0.07730014289153964
2017-01-16,0.09696713475800411
2017-01-17,0.05799043699709827
2017-01-18,0.05665729210667525
2017-01-19,0.044835842798219616
2017-01-20,0.040223549894785826
2017-01-23,-4.549529563924182e-05
2017-01-24,0.023543850638440667
2017-01-25,0.04350006730702738
2017-01-26,0.06244331032120787
2017-01-27,0.06510323791071748
2017-01-30,0.014238286960285507
2017-01-31,-0.01639198572094891
2017-02-01,0.0257938677857128
2017-02-02,0.06987564195912377
2017-02-03,0.016759656728385863
2017-02-06,0.03004413713688514
2017-02-07,0.0749257998249826
2017-02-08,0.009711398942521043
2017-02-09,0.008333605402752298
2017-02-10,0.04933206200568829
2017-02-13,0.04851518343065475
2017-02-14,0.08119876004611726
2017-02-15,0.11545401705926217
2017-02-16,0.07564600486639694
2017-02-17,0.07306914594473746
2017-02-20,0.033322298358389624
2017-02-21,0.043796636803399736
2017-02-22,0.07938198042184652
2017-02-23,0.10810717676695347
2017-02-24,0.08698379786246146
2017-02-27,0.10699941303466254
2017-02-28,0.09671282604068665
2017-03-01,0.13370496252005903
2017-03-02,0.17883282934531408
2017-03-03,0.1994828798764594
2017-03-06,0.2190081331359135
2017-03-07,0.2570949740827686
2017-03-08,0.26268904117334024
2017-03-09,0.18318451787530954
2017-03-10,0.17725618167662383
2017-03-13,0.06358158794084989
2017-03-14,0.003315549339633961
2017-03-15,0.23148481347033556
2017-03-16,0.23142090766585266
2017-03-17,0.23175803377431503
2017-03-20,0.23427967601182154
2017-03-21,0.21237299465238246
2017-03-22,0.1817822673439995
2017-03-23,0.12352332656109333
2017-03-24,0.15928922066809292
2017-03-27,0.14604694655855965
2017-03-28,0.1785723699262669
2017-03-29,0.13179640168319917
2017-03-30,0.14957248072850682
2017-03-31,0.17909815066390955
2017-04-03,0.18354965968648607
2017-04-04,0.18644170588830056
2017-04-05,0.21940133908591752
2017-04-06,0.2335772337844415
2017-04-07,0.25656325979414696
2017-04-10,0.24977466678028293
2017-04-11,0.20765081251110917
2017-04-12,0.19784913870234888
2017-04-13,0.24253350758779257
2017-04-14,0.2833219058354124
2017-04-17,0.3036476044165717
2017-04-18,0.3592002898211968
2017-04-19,0.3136347051125328
2017-04-20,0.3326730488909533
2017-04-21,0.3249994458758918
2017-04-24,0.2813511097765513
2017-04-25,0.24017741872927267
2017-04-26,0.2732299515353205
2017-04-27,0.30242118421332664
2017-04-28,0.2834794441057835
2017-05-01,0.28031581249677284
2017-05-02,0.293207545940803
2017-05-03,0.2914343570527622
2017-05-04,0.3176075244899548
2017-05-05,0.31950825236165814
2017-05-08,0.32257900374141624
2017-05-09,0.3350614552553064
2017-05-10,0.3135343604313179
2017-05-11,0.34426652351752907
2017-05-12,0.2844275110942367
2017-05-15,0.26829320188281836
2017-05-16,0.25668226434393215
2017-05-17,0.21909445526023763
2017-05-18,0.22948558386579343
2017-05-19,0.3139314158933426
2017-05-22,0.34608665624792057
2017-05-23,0.34727871948169575
2017-05-24,0.3260715144663644
2017-05-25,0.29464283921961254
2017-05-26,0.2833096632354959
2017-05-29,0.2828845239821365
2017-05-30,0.29013992811724965
2017-05-31,0.30750505482601875
2017-06-01,0.300384035699627
2017-06-02,0.34215121238808743
2017-06-05,0.32366010997131767
2017-06-06,0.30622583449249197
2017-06-07,0.31448563240546124
2017-06-08,0.3896388001159732
2017-06-09,0.41592666530303957
2017-06-12,0.4025647162570203
2017-06-13,0.4020573337958129
2017-06-14,0.38544505811834995
2017-06-15,0.3077983550161041
2017-06-16,0.27312190407007186
2017-06-19,0.19468027759931106
2017-06-20,0.17741840818314092
2017-06-21,0.3760910490843248
2017-06-22,0.4202671182075397
2017-06-23,0.45858531674272296
2017-06-26,0.4758836943198763
2017-06-27,0.4457266889146645
2017-06-28,0.44304000613380534
2017-06-29,0.4677263934939937
2017-06-30,0.4357273527871257
2017-07-03,0.4324347483864339
2017-07-04,0.4453995400100803
2017-07-05,0.4136976448161489
2017-07-06,0.4555710743005825
2017-07-07,0.4406368137196055
2017-07-10,0.43363288597092087
2017-07-11,0.43500971051088166
2017-07-12,0.4703864853712725
2017-07-13,0.43692440583229075
2017-07-14,0.4296798559064534
2017-07-17,0.4439577743095997
2017-07-18,0.4584954339969114
2017-07-19,0.40451061084830453
2017-07-20,0.38596705388950037
2017-07-21,0.39762549050074814
2017-07-24,0.370559866931238
2017-07-25,0.3954600246806286
2017-07-26,0.37232982951266935
2017-07-27,0.3455412755394205
2017-07-28,0.38943883673294755
2017-07-31,0.4105489561273208
2017-08-01,0.4412835141501108
2017-08-02,0.46024105662307147
2017-08-03,0.47499264173527056
2017-08-04,0.4305132635667541
2017-08-07,0.40342073583356486
2017-08-08,0.4013987638094738
2017-08-09,0.388958216996242
2017-08-10,0.4072476716685358
2017-08-11,0.4429702366701904
2017-08-14,0.47330115678537865
2017-08-15,0.430549967206753
2017-08-16,0.3848952441169322
2017-08-17,0.4285703699937313
2017-08-18,0.3946321374638888
2017-08-21,0.3517694635259647
2017-08-22,0.3214637642963707
2017-08-23,0.3499474140701193
2017-08-24,0.32247168343853216
2017-08-25,0.34436703246342004
2017-08-28,0.31212969294835213
2017-08-29,0.30910358533518156
2017-08-30,0.3218341784864349
2017-08-31,0.34382979664741287
2017-09-01,0.36532955061923644
2017-09-04,0.31106333394841457
2017-09-05,0.29737726766152006
2017-09-06,0.2745215943229442
2017-09-07,0.2501631877992523
2017-09-08,0.24216116453545666
2017-09-11,0.2919158713032024
2017-09-12,0.3569069103526976
2017-09-13,0.3763726283901727
2017-09-14,0.38042829347620977
2017-09-15,0.3559478685785096
2017-09-18,0.22047074574836234
2017-09-19,0.15399326576856076
2017-09-20,0.457705041844064
2017-09-21,0.4488500362188015
2017-09-22,0.3955805581715208
2017-09-25,0.3603255596637869
2017-09-26,0.39320842960994584
2017-09-27,0.42329314485320113
2017-09-28,0.42271036557889374
2017-09-29,0.4549677953491966
2017-10-02,0.4060540627386744
2017-10-03,0.44799210080671914
2017-10-04,0.46318954540252344
2017-10-05,0.43397903313035435
2017-10-06,0.4588555021962293
2017-10-09,0.4753314843632963
2017-10-10,0.4970001919705598
2017-10-11,0.5084715366464301
2017-10-12,0.5359614399124428
2017-10-13,0.5548011670118012
2017-10-16,0.5646628863148679
2017-10-17,0.5952243137657147
2017-10-18,0.6040740229708281
2017-10-19,0.6547316451889644
2017-10-20,0.6748456510710263
2017-10-23,0.6673293189124054
2017-10-24,0.6485232852203531
2017-10-25,0.6812425182979784
2017-10-26,0.6889059000253619
2017-10-27,0.6759858285498779
2017-10-30,0.6780760049541072
2017-10-31,0.6795453374863629
2017-11-01,0.6431344551212836
2017-11-02,0.6709614122711036
2017-11-03,0.6841379712555256
2017-11-06,0.6737020203233661
2017-11-07,0.6571778183854806
2017-11-08,0.6310664823915038
2017-11-09,0.600052852590069
2017-11-10,0.5400179603145152
2017-11-13,0.5341743615064192
2017-11-14,0.5735914924097116
2017-11-15,0.566180116417951
2017-11-16,0.5061302466844273
2017-11-17,0.5362851534090254
2017-11-20,0.5607192689683185
2017-11-21,0.5601111235752212
2017-11-22,0.5478136679508201
2017-11-23,0.5427574331219778
2017-11-24,0.5333605267318093
2017-11-27,0.5705438979542876
2017-11-28,0.5458334346772502
2017-11-29,0.5296323392173203
2017-11-30,0.5080764292167061
2017-12-01,0.492796863318254
2017-12-04,0.480868510801435
2017-12-05,0.5084705608221189
2017-12-06,0.5009534091824053
2017-12-07,0.5397902764858293
2017-12-08,0.5374992061197776
2017-12-11,0.4916706127055446
2017-12-12,0.4951492746578898
2017-12-13,0.4854264142413074
2017-12-14,0.46045399200919457
2017-12-15,0.44250443886495994
2017-12-18,0.30129135641850446
2017-12-19,0.23616327538132653
2017-12-20,0.44280883788756276
2017-12-21,0.4404892875740991
2017-12-22,0.4440875970016509
2017-12-25,0.4504854553569375
2017-12-26,0.4447097101672508
2017-12-27,0.4185916646692105
2017-12-28,0.4276413250260367
2017-12-29,0.4157779891356115
2018-01-01,0.39401285536252484
2018-01-02,0.3705745817809136
2018-01-03,0.32259567129576583
2018-01-04,0.3687450946656954
2018-01-05,0.35511934765868025
2018-01-08,0.3805536828218963
2018-01-09,0.36383334785031707
2018-01-10,0.41879426599826
2018-01-11,0.44090898897865616
2018-01-12,0.4588729544788488
2018-01-15,0.4742165369282758
2018-01-16,0.4938900778585822
2018-01-17,0.47549990597016345
2018-01-18,0.4588642062869708
2018-01-19,0.47041877900655793
2018-01-22,0.4869490486270438
2018-01-23,0.5002847774872476
2018-01-24,0.48439773848688716
2018-01-25,0.48069338432496655
2018-01-26,0.46138885486656234
2018-01-29,0.44080643016747256
